Country,Region,Q1,Q25,Q26
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,4
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,2,4
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,2,2
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,98,1,1
Egypt,Africa,98,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,3
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,98,2,2
Egypt,Africa,98,1,1
Egypt,Africa,4,1,1
Egypt,Africa,98,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,2,2
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,2,2
Egypt,Africa,4,1,1
Egypt,Africa,4,2,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,2
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,2,2
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,98,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,99,1
Egypt,Africa,4,2,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,98,1,3
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,2,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,2,2
Egypt,Africa,3,1,1
Egypt,Africa,4,2,1
Egypt,Africa,1,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,98,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,2,2
Egypt,Africa,2,1,1
Egypt,Africa,2,1,2
Egypt,Africa,3,1,1
Egypt,Africa,1,2,2
Egypt,Africa,4,2,2
Egypt,Africa,4,1,2
Egypt,Africa,4,2,2
Egypt,Africa,4,2,2
Egypt,Africa,2,2,2
Egypt,Africa,2,2,2
Egypt,Africa,3,99,2
Egypt,Africa,2,3,3
Egypt,Africa,3,2,2
Egypt,Africa,4,2,2
Egypt,Africa,4,2,2
Egypt,Africa,4,2,1
Egypt,Africa,1,2,2
Egypt,Africa,1,2,2
Egypt,Africa,1,2,3
Egypt,Africa,4,2,99
Egypt,Africa,4,2,2
Egypt,Africa,1,2,2
Egypt,Africa,4,3,99
Egypt,Africa,3,2,2
Egypt,Africa,4,2,2
Egypt,Africa,4,2,2
Egypt,Africa,4,2,2
Egypt,Africa,3,2,2
Egypt,Africa,4,2,2
Egypt,Africa,4,2,3
Egypt,Africa,4,2,2
Egypt,Africa,4,2,2
Egypt,Africa,2,1,1
Egypt,Africa,3,2,2
Egypt,Africa,2,3,3
Egypt,Africa,1,1,2
Egypt,Africa,4,99,99
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,2,2
Egypt,Africa,4,1,1
Egypt,Africa,4,2,2
Egypt,Africa,4,2,2
Egypt,Africa,2,2,2
Egypt,Africa,4,3,3
Egypt,Africa,4,3,3
Egypt,Africa,4,3,3
Egypt,Africa,4,3,3
Egypt,Africa,4,2,99
Egypt,Africa,3,3,3
Egypt,Africa,3,2,2
Egypt,Africa,2,2,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,99,99
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,2,2
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,2,2
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,2,2
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,2,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,98,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,2
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,2
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,2,2
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,2
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,98,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,2
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,99,2
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,2,2
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,2,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,2,2
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,2
Egypt,Africa,3,2,2
Egypt,Africa,2,1,1
Egypt,Africa,3,2,2
Egypt,Africa,98,1,1
Egypt,Africa,3,1,1
Egypt,Africa,98,2,2
Egypt,Africa,98,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,2,2
Egypt,Africa,1,1,2
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,2,2
Egypt,Africa,2,1,1
Egypt,Africa,1,2,2
Egypt,Africa,2,2,2
Egypt,Africa,3,1,1
Egypt,Africa,1,2,2
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,2,2
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,2,2
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,2
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,2,2
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,2
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,98,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,2,2
Egypt,Africa,1,2,2
Egypt,Africa,3,1,99
Egypt,Africa,3,1,1
Egypt,Africa,3,1,99
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,2,2
Egypt,Africa,3,1,1
Egypt,Africa,3,99,99
Egypt,Africa,2,1,2
Egypt,Africa,3,1,1
Egypt,Africa,2,3,1
Egypt,Africa,4,2,99
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,2,1
Egypt,Africa,2,1,1
Egypt,Africa,1,3,3
Egypt,Africa,2,1,2
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,2
Egypt,Africa,1,1,1
Egypt,Africa,3,2,1
Egypt,Africa,2,1,99
Egypt,Africa,4,3,3
Egypt,Africa,3,1,1
Egypt,Africa,2,1,2
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,2,2
Egypt,Africa,2,2,3
Egypt,Africa,3,2,2
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,2,2
Egypt,Africa,1,2,2
Egypt,Africa,2,1,1
Egypt,Africa,1,2,2
Egypt,Africa,4,2,99
Egypt,Africa,3,2,1
Egypt,Africa,3,2,2
Egypt,Africa,2,1,1
Egypt,Africa,3,1,2
Egypt,Africa,3,1,1
Egypt,Africa,3,2,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,1,2,2
Egypt,Africa,1,1,1
Egypt,Africa,3,2,2
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,2,2
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,2,2
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,2,2
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,99
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,99,99
Egypt,Africa,1,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,2
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,4,3,99
Egypt,Africa,98,1,1
Egypt,Africa,98,1,1
Egypt,Africa,4,1,1
Egypt,Africa,3,1,1
Egypt,Africa,3,1,1
Egypt,Africa,1,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,4,1,1
Egypt,Africa,4,1,1
Egypt,Africa,2,1,1
Egypt,Africa,2,1,1
Egypt,Africa,3,1,1
